NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Name
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Suzumiya Haruhi no Tsuisou
0.02,0.01,0.0,0.0,0.04,49.0,7.0,6.3,4.0,Beyblade Evolution
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Ar Nosurge: Ode to an Unborn Star
0.03,0.01,0.0,0.0,0.04,44.0,5.0,7.5,24.0,Evolution Skateboarding
0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Castlevania: Lords of Shadow 2
0.03,0.0,0.0,0.0,0.04,39.0,4.0,7.4,10.0,Greg Hastings' Tournament Paintball Max'd
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Jikkyou World Soccer 2002
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Sleepover Party
0.02,0.02,0.0,0.0,0.04,83.0,40.0,7.4,396.0,Halo: Combat Evolved
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Tenshou Gakuen Gekkouroku
0.01,0.0,0.03,0.0,0.04,69.0,13.0,7.9,16.0,Exist Archive: The Other Side of the Sky
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Ski-Doo Snowmobile Challenge
0.03,0.0,0.0,0.0,0.04,68.0,15.0,7.3,8.0,Little Red Riding Hood's Zombie BBQ
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Aquanaut's Holiday: Kakusareta Kiroku
0.03,0.0,0.0,0.01,0.04,71.0,21.0,7.5,24.0,Ragnarok Odyssey
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Texas Hold 'Em Poker DS
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Big Mutha Truckers
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Magical Starsign (JP sales)
0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,83.0,Assassin's Creed Chronicles: China
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,DT Carnage
0.0,0.03,0.0,0.0,0.04,66.0,4.0,7.8,48.0,Worms: Ultimate Mayhem
0.02,0.01,0.0,0.0,0.04,74.0,21.0,7.4,25.0,Rugby 08
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,GoPets: Vacation Island
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Pia Carrot e Youkoso!! 2.5
0.0,0.03,0.0,0.01,0.04,74.0,32.0,7.6,43.0,Caesar IV
0.0,0.03,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Sherlock Holmes: Secret of The Silver Earring
0.0,0.03,0.0,0.01,0.04,71.0,37.0,6.2,26.0,Ferrari Challenge Trofeo Pirelli
0.02,0.01,0.0,0.0,0.04,53.0,28.0,8.8,4.0,Cy Girls
0.0,0.0,0.04,0.0,0.04,72.0,14.0,8.1,25.0,Ray Gigant
0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,APB Reloaded
0.03,0.01,0.0,0.0,0.04,69.0,8.0,7.5,24.0,The Sum of All Fears
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Da Capo I & II Plus Situation Portable
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Winning Post 8 
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki
0.03,0.0,0.0,0.0,0.04,50.0,12.0,4.8,4.0,Bubble Bobble Double Shot
0.03,0.0,0.0,0.0,0.04,52.0,7.0,5.8,5.0,Bionicle Heroes
0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,34.0,Harry Potter and the Order of the Phoenix
0.03,0.01,0.0,0.0,0.04,54.0,8.0,7.5,24.0,Minority Report: Everybody Runs
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Monster Hunter Frontier Online: Season 9.0
0.03,0.0,0.0,0.0,0.04,44.0,16.0,6.9,19.0,C.O.R.E.
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Garfield: The Search for Pooky
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Galaxy Fight
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Super Hero Generation
0.0,0.0,0.04,0.0,0.04,64.0,9.0,6.9,9.0,Chaos Wars
0.02,0.01,0.0,0.0,0.04,74.0,35.0,8.2,17.0,Steambot Chronicles
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Mr. Driller
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Toki no Kizuna: Sekigahara Kitan
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Norn9: Norn + Nonette
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo
0.03,0.01,0.0,0.0,0.04,63.0,4.0,7.5,24.0,Gumby vs. the Astrobots
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki
0.03,0.01,0.0,0.0,0.04,69.0,11.0,7.3,8.0,Scaler
0.0,0.03,0.0,0.01,0.04,71.0,21.0,7.5,24.0,Summer Challenge: Athletics Tournament
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Chaos;Head Noah
0.01,0.02,0.0,0.0,0.04,73.0,18.0,7.5,57.0,Scarface: The World is Yours
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Tears to Tiara Anecdotes: The Secret of Avalon
0.0,0.0,0.04,0.0,0.04,68.0,13.0,6.3,15.0,Legasista
0.02,0.01,0.0,0.0,0.04,68.0,22.0,8.3,4.0,Fatal Fury: Battle Archives Volume 1
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Logic Machines
0.0,0.03,0.0,0.0,0.04,67.0,19.0,7.2,50.0,Harry Potter and the Prisoner of Azkaban
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Nobunaga's Ambition II
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban
0.03,0.01,0.0,0.0,0.04,82.0,31.0,8.1,14.0,OutRun 2006: Coast 2 Coast
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Rhapsody: A Musical Adventure
0.03,0.0,0.0,0.0,0.04,62.0,13.0,7.5,24.0,Fading Shadows
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Music Maker: Rockstar
0.03,0.01,0.0,0.0,0.04,42.0,9.0,7.5,24.0,Smashing Drive
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata"
0.02,0.01,0.0,0.0,0.04,45.0,25.0,6.5,8.0,Without Warning
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Formula 1 06
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Fighting Vipers 2
0.03,0.01,0.0,0.0,0.04,56.0,13.0,7.5,24.0,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
0.0,0.03,0.0,0.01,0.04,71.0,21.0,7.5,24.0,Richard Burns Rally
0.03,0.0,0.0,0.0,0.04,37.0,14.0,4.6,7.0,Napoleon Dynamite: The Game
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Beatdown: Fists of Vengeance
0.0,0.03,0.0,0.01,0.04,72.0,24.0,6.8,380.0,Saints Row 2
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Enchanted Arms (JP sales)
0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,667.0,Trine 2
0.03,0.01,0.0,0.0,0.04,65.0,9.0,7.5,24.0,Monster Force
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Onsei Kanjou Sokuteiki: Kokoro Scan
0.01,0.03,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Sid Meier's Railroads!
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Clock Zero: Shuuen no Ichibyou Portable
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Trick x Logic: Season 2
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,San Goku Shi DS 3
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Hakuouki: Zuisouroku
0.03,0.01,0.0,0.0,0.04,67.0,11.0,7.5,24.0,World Championship Pool 2004
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Derby Tsuku 5: Derby Uma o Tsukurou!
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Jikkyou Powerful Major League 2009
0.03,0.0,0.0,0.0,0.04,67.0,30.0,8.2,29.0,Teenage Zombies: Invasion of the Alien Brain Thingys
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,SD Gundam Force: Showdown!
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,The Treasures of Montezuma
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~
0.02,0.01,0.0,0.0,0.04,65.0,10.0,7.5,24.0,Flow: Urban Dance Uprising
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Ailu de Puzzle
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Real Soccer 2008
0.0,0.03,0.0,0.0,0.04,70.0,11.0,7.0,28.0,Transport Fever
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,True Pinball
0.01,0.02,0.0,0.0,0.04,54.0,48.0,3.5,284.0,Homefront: The Revolution
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Stadium Games
0.03,0.01,0.0,0.0,0.04,55.0,22.0,8.0,5.0,RLH: Run Like Hell
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Power Play Pool
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Phantasy Star Online 2 Episode 4: Deluxe Package
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,J-League Pro Striker 2
0.03,0.01,0.0,0.0,0.04,66.0,29.0,8.4,9.0,Obscure
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Mahjong Taikai
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Super Robot Taisen: Scramble Commander the 2nd
0.03,0.0,0.0,0.0,0.04,75.0,5.0,8.0,6.0,Just Dance 2017
0.02,0.02,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Just Dance 2017
0.02,0.0,0.0,0.01,0.04,71.0,24.0,8.0,30.0,Stranger of Sword City
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Jane's Hotel
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Espgaluda II Black Label
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Hot Potato!
0.01,0.02,0.0,0.0,0.04,71.0,21.0,7.5,24.0,The Croods: Prehistoric Party!
0.0,0.03,0.0,0.01,0.04,90.0,26.0,8.5,607.0,World of Goo
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Kiniro no Corda 2 f
0.01,0.02,0.0,0.0,0.04,71.0,21.0,6.5,17.0,Pro Evolution Soccer 2017
0.0,0.03,0.0,0.01,0.04,71.0,21.0,7.5,24.0,World in Conflict: Complete Edition
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Deception III: Dark Delusion
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Ultimate Game Room
0.01,0.02,0.0,0.01,0.04,71.0,21.0,7.5,24.0,Warhammer: The End Times - Vermintide
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,DoraMoji: Nobita no Kanji Daisakusen
0.0,0.03,0.0,0.0,0.04,64.0,14.0,7.1,17.0,Secret Files 2: Puritas Cordis
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Half-Minute Hero 2
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Cook Wars
0.0,0.0,0.04,0.0,0.04,66.0,25.0,6.8,6.0,Monster Kingdom: Jewel Summoner
0.0,0.03,0.0,0.0,0.04,80.0,19.0,7.7,57.0,Railroad Tycoon 3
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Kuroshitsuji: Phantom & Ghost
0.03,0.0,0.0,0.0,0.04,53.0,6.0,7.5,24.0,Zoo Hospital
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Macross ? Scramble
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Sudoku Ball Detective
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,The Ant Bully
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen
0.03,0.01,0.0,0.0,0.04,70.0,12.0,7.5,24.0,Sega Arcade Gallery
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Tao Adventure: Curse Demon
0.04,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,"My World, My Way (US sales)"
0.0,0.03,0.0,0.01,0.04,75.0,47.0,7.7,478.0,S.T.A.L.K.E.R.: Clear Sky
0.03,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Black Stone: Magic & Steel
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,NHRA Drag Racing: Countdown to the Championship
0.0,0.03,0.0,0.01,0.04,71.0,21.0,7.9,19.0,Sins of a Solar Empire: Trinity
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Bratz Kidz
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Harukanaru Toki no Naka de: Maihitoyo
0.03,0.01,0.0,0.0,0.04,68.0,33.0,7.4,16.0,Painkiller: Hell Wars
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Housekeeping
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,My Hero Academia: Battle for All
0.02,0.01,0.0,0.0,0.04,71.0,6.0,8.9,10.0,FunkMaster Flex's Digital Hitz Factory
0.03,0.0,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem
0.03,0.0,0.0,0.0,0.04,46.0,5.0,7.5,24.0,Greg Hastings Paintball 2
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Sangoku Koi Senki: Otome no Heihou!
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Castlevania Bloodlines
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Hakuouki: Zuisouroku DS
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Detective Conan: Prelude from the Past
0.0,0.03,0.0,0.0,0.04,71.0,21.0,7.5,24.0,100 Classic Games
0.0,0.0,0.04,0.0,0.04,71.0,21.0,7.5,24.0,Luminous Arc 3
0.02,0.01,0.0,0.0,0.04,71.0,21.0,7.5,24.0,Adventure Time: Explore the Dungeon Because I Don't Know!
0.0,0.03,0.0,0.01,0.04,89.0,44.0,8.1,301.0,World in Conflict
0.02,0.0,0.01,0.01,0.04,71.0,21.0,7.1,14.0,XBLAZE Code: Embryo
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,The Legend of Heroes: Trails in the Sky SC Evolution
0.03,0.0,0.0,0.0,0.03,63.0,5.0,7.5,24.0,Major League Baseball 2K8
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,FabStyle
0.02,0.01,0.0,0.0,0.03,53.0,5.0,7.5,24.0,Rebel Raiders: Operation Nighthawk
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Astrology DS
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Zenkoku Dekotora Matsuri
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Cooking Mama: My Sweets Shop
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!
0.03,0.01,0.0,0.0,0.03,54.0,4.0,7.5,24.0,Alienators: Evolution Continues
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Onechanbara Z Kagura
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Dead or Alive Xtreme 3: Venus
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin
0.0,0.03,0.0,0.0,0.03,64.0,6.0,4.8,5.0,Pro Cycling Manager 2016
0.03,0.0,0.0,0.0,0.03,50.0,15.0,7.5,24.0,Pirates: Duels on the High Seas
0.03,0.01,0.0,0.0,0.03,51.0,5.0,7.5,24.0,MX World Tour Featuring Jamie Little
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,PriPara Mezameyo! Megami no Dress Design
0.0,0.03,0.0,0.01,0.03,83.0,26.0,8.1,242.0,Tomb Raider: Anniversary
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Sengoku Basara: Sanada Yukimura-Den
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Marines: Modern Urban Combat
0.0,0.03,0.0,0.0,0.03,73.0,70.0,7.5,580.0,Infamous: First Light
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,The Idolmaster: Gravure For You! Vol. 4
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Puyo Pop Fever(us sales)
0.0,0.03,0.0,0.0,0.03,53.0,9.0,5.1,22.0,Tour de France 2014
0.03,0.01,0.0,0.0,0.03,67.0,8.0,9.0,4.0,RedCard 20-03
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Deal or No Deal: Special Edition
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Puyo Puyo 7
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Asterix & Obelix: Kick Buttix
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Radiant Silvergun
0.0,0.03,0.0,0.0,0.03,75.0,45.0,7.5,82.0,The Night of the Rabbit
0.03,0.0,0.0,0.0,0.03,63.0,14.0,6.0,7.0,Bounty Hounds
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Care Bears - Care Quest
0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Burnout Paradise: The Ultimate Box
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Even in a Game Listen to Me Girls. I Am Your Father!
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Tokyo Majin Gakuen: Kenfuuchou
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Challenge Me: Word Puzzles
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,NHRA Drag Racing: Countdown to the Championship
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Zatch Bell! Electric Arena
0.03,0.01,0.0,0.0,0.03,84.0,25.0,8.0,6.0,TOCA Race Driver 3
0.0,0.03,0.0,0.01,0.03,53.0,40.0,4.0,110.0,A Game of Thrones: Genesis
0.0,0.03,0.0,0.01,0.03,71.0,21.0,7.9,10.0,Gothic Universe
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Daito Giken Premium Pachi-Slot Collection: Yoshimune
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Diabolik Lovers: Dark Fate
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Sky Dancers
0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Need for Speed (2015)
0.02,0.01,0.0,0.0,0.03,70.0,5.0,8.0,5.0,Silent Scope
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Deer Drive: Legends
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,World Series of Poker: Tournament of Champions 2007 Edition
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Yggdra Union: We'll Never Fight Alone
0.0,0.03,0.0,0.01,0.03,55.0,7.0,6.0,33.0,The Cursed Crusade
0.0,0.03,0.0,0.0,0.03,58.0,7.0,2.5,19.0,Hotel Giant 2
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Gakusen Toshi Asterisk Festa: Houka Kenran
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou
0.0,0.03,0.0,0.0,0.03,71.0,21.0,8.7,50.0,Caesar III
0.0,0.03,0.0,0.01,0.03,71.0,33.0,7.2,54.0,DarkStar One
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Wangan Midnight
0.02,0.01,0.0,0.0,0.03,59.0,13.0,7.5,24.0,ESPN NBA 2Night 2002
0.03,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Cabela's Dangerous Hunts 2
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Kekkaishi: Kokubourou no Kage
0.02,0.01,0.0,0.0,0.03,60.0,12.0,7.5,24.0,"Crouching Tiger, Hidden Dragon"
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Suzumiya Haruhi no Tsuisou
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Mame Goma: Shiro to Kuro no Meikyuu
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Trap Gunner: Countdown to Oblivion
0.0,0.03,0.0,0.01,0.03,82.0,35.0,8.8,528.0,Hitman: Blood Money
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Harukanaru Toki no Naka de Yumenoukihashi Special
0.03,0.0,0.0,0.01,0.03,77.0,15.0,6.9,15.0,Duke Nukem 3D: 20th Anniversary World Tour
0.02,0.01,0.0,0.0,0.03,72.0,31.0,7.0,78.0,Section 8
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Tsuyo Kiss: Mighty Heart
0.02,0.01,0.0,0.0,0.03,75.0,27.0,8.0,4.0,Sabre Wulf
0.0,0.03,0.0,0.01,0.03,72.0,25.0,7.5,511.0,Alpha Protocol
0.01,0.02,0.0,0.0,0.03,91.0,22.0,9.2,813.0,Planescape: Torment
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Gacharoku
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Cake Mania: Baker's Challenge
0.03,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,SX Superstar
0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Zoo Vet: Endangered Animals
0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Paddington: Adventures in London
0.02,0.01,0.0,0.0,0.03,68.0,10.0,7.5,24.0,Driven
0.0,0.03,0.0,0.0,0.03,81.0,34.0,8.6,293.0,Star Wars Jedi Knight: Jedi Academy
0.03,0.01,0.0,0.0,0.03,79.0,12.0,7.3,4.0,Red Faction II
0.02,0.0,0.01,0.0,0.03,71.0,21.0,7.5,24.0,Langrisser: Re:Incarnation Tensei
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Atelier Firis: The Alchemist of the Mysterious Journey
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,SD Gundam G Generation: Gather Beat 2
0.02,0.01,0.0,0.0,0.03,73.0,17.0,9.0,5.0,Battle Engine Aquila
0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Hello Kitty: Roller Rescue
0.03,0.01,0.0,0.0,0.03,60.0,10.0,6.5,4.0,Special Forces: Nemesis Strike
0.0,0.0,0.03,0.0,0.03,32.0,7.0,4.0,4.0,Women's Volleyball Championship
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Jikkyou Powerful Pro Yakyuu Wii Ketteiban
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Rakushou! Pachi-Slot Sengen 5: Rio Paradise
0.02,0.01,0.0,0.0,0.03,62.0,30.0,7.8,4.0,Crimson Tears
0.02,0.01,0.0,0.0,0.03,48.0,9.0,8.7,7.0,Battle Assault 3 featuring Gundam Seed
0.02,0.01,0.0,0.0,0.03,67.0,18.0,7.8,19.0,WRC: FIA World Rally Championship
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Batman Forever: The Arcade Game
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Romance of the Three Kingdoms (3DS)
0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Living Legends: Frozen Beauty
0.03,0.01,0.0,0.0,0.03,71.0,21.0,8.8,9.0,Cabela's Outdoor Adventures
0.01,0.02,0.0,0.0,0.03,71.0,21.0,5.2,6.0,Penguins of Madagascar
0.03,0.0,0.0,0.0,0.03,41.0,4.0,8.0,6.0,Rapala Tournament Fishing!
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita
0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,Backyard NFL Football 2006
0.0,0.02,0.0,0.01,0.03,66.0,29.0,4.9,9.0,Superstars V8 Racing
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Detective Conan: Phantom Rhapsody
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Mashiro Iro Symphony: *mutsu-no-hana
0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,Monster Guardians
